1.261978063214220234e-04,3.689434513756455409e-05,2.799499683281684215e-05,2.265067812821906654e-05,5.250952424218045675e-05,2.981141614067417918e-05,5.446670798770508640e-05,1.178940784351201269e-04,2.393362960809743812e-05,4.053048452262126363e-05,5.327206784092737536e-05,6.452851642919385022e-06,5.323892093290667635e-05,8.162535064872327893e-05,2.841549199482932536e-05,6.869171607808030556e-05,4.108867922315600130e-05,2.552609278729313063e-05,3.720236133346872093e-05,1.720718476085949784e-05,4.995352131249438749e-05,8.793604823942416686e-05,1.084079045482159054e-04,4.147819961635375893e-05,3.115194919833017917e-05,5.296175430252677451e-05,1.551059914805003008e-05,1.826305380797301099e-04,1.619898257482258429e-04
2.358012401278926416e-04,2.360870992998158249e-04,3.655488534299478770e-05,7.427726648626982583e-05,1.052818532716534176e-04,6.553027150417393824e-05,1.213941700706422855e-04,2.993133171542789665e-04,4.798248126677400063e-05,7.615014750694233745e-05,1.637278424277689953e-04,1.174222427027840633e-05,1.282400015737586527e-04,1.373968730940659279e-04,9.999992950339652298e-01,1.691271447130640506e-04,9.336215666075079671e-05,1.463930081732444494e-04,8.419186902479915070e-05,5.350460161217740815e-05,7.141573028977252257e-05,1.834126753448954157e-04,8.958216603500339728e-05,6.465637000395928723e-05,8.282172305081599657e-05,1.039184166114071056e-04,2.690473633360296936e-05,4.854228333846892767e-04,4.054149940220817599e-04
4.028706509948893938e-04,1.200223556257041613e-04,4.393558515196403324e-04,1.674648411555157727e-04,1.564749517548184637e-04,3.243899422402063372e-04,2.211161366169542286e-04,4.928768057674186645e-03,8.443786224850274576e-05,9.999999999886485247e-01,1.145736594744439308e-03,1.985113147782458586e-05,2.300444502961341696e-04,3.091196395216046786e-04,1.536636948498043315e-04,1.038344151425944122e-03,1.497559255473388353e-04,1.229218593030926687e-03,1.690058812197689617e-04,9.999999999999916733e-01,6.499962192601985546e-04,2.566095065223529602e-04,2.299993538753696183e-04,6.910578670208325372e-04,1.880182475957276945e-04,1.729948352142898370e-04,5.415849201731903675e-05,6.129605386909574684e-04,4.755597262218918858e-04
4.088969008036666408e-04,1.980819922845446961e-04,5.349192845156747249e-05,6.465435907256681357e-05,9.999180277411434670e-01,8.879224100700760407e-05,2.270406236488730983e-04,4.466577309605495108e-04,9.424958926451752327e-05,3.605224292904829378e-04,9.999991290717475945e-01,2.487571887845947449e-05,2.243834327623704097e-04,2.674443767062421374e-04,8.780589032305610112e-05,3.922676795319897229e-04,1.267174624689357731e-04,3.613748560337174624e-04,1.259749622824112762e-04,4.523281639807160467e-04,1.046433761534053063e-04,3.494453712031015541e-04,1.052921633094369447e-04,1.005464071856813002e-04,1.110211949314026503e-04,1.622989419324460329e-04,4.610292383594820478e-05,1.457804363099139558e-03,1.481075346011440736e-03
1.192808225433819949e-04,4.050712832443250467e-05,2.071178790324510794e-05,2.166797605176520994e-05,7.210300748904852248e-05,2.823621347039746504e-05,6.241516625196730282e-05,1.099009980296542963e-04,2.524626328826505930e-05,3.658092646412848997e-05,2.093082200297766344e-04,5.871196572123723201e-06,4.527142485484968637e-05,7.861686988181514697e-05,2.608402145816316752e-05,6.586377312805177515e-05,3.995379767081846467e-05,2.521846342091303789e-05,3.753665312830288661e-05,2.185186835535619899e-05,3.348183348832588376e-05,1.429218234652117185e-04,7.484447859449250458e-05,3.282674359098610161e-05,3.026731529241170277e-05,5.027877548073710886e-05,1.404862485381891812e-05,1.703928826126340521e-04,1.483512997103481361e-04
3.667429749402621817e-04,1.187184299409703420e-04,5.557065828967177457e-05,1.450337260117963521e-03,9.999999999999937828e-01,2.258859267142175945e-04,1.745027430880328827e-04,5.698957309587060569e-04,9.089399288001071030e-05,2.764957148966409916e-04,3.071098765450323755e-04,2.697822536598128672e-05,2.851172704176994509e-04,4.798174556950348247e-04,8.280159917621517660e-05,2.519065057934989182e-04,1.603738007548247027e-04,9.999999997532740270e-01,1.485053012452912196e-04,1.718697854073440918e-04,1.704967178243336535e-04,5.387555671535293553e-04,2.782890136826906462e-04,1.178152427879303134e-04,1.357426099693335899e-04,2.021435001003720085e-04,6.837215321474446892e-05,7.059472053113571713e-04,5.628210174229030969e-04
1.180884794094583782e-04,4.010770741598309274e-05,1.629932081613039995e-05,2.568388701260856751e-05,5.748278358061953490e-05,2.888994426082580819e-05,1.076626588246294139e-04,1.391113243401521243e-04,2.323179629757095408e-05,3.550260225581691308e-05,5.523306838936865604e-05,5.693128688696702020e-06,5.112695706522573410e-05,8.702141560360015160e-05,2.636754323302148328e-05,6.644139390478335345e-05,5.191498095619191151e-05,1.335078550458291917e-04,3.722661948413970480e-05,1.689599407270425557e-05,3.268092543677408678e-05,1.571464265426050452e-04,3.376148411311043668e-05,3.207561695054434982e-05,2.880950775038461945e-05,5.160130556616242974e-05,1.288689533892573760e-05,1.758669301151457643e-04,1.538822017588900733e-04
1.178121130452599100e-04,5.917433534397510204e-05,2.261179256241435326e-05,2.591978078247875441e-05,1.073646458255759036e-04,4.068234505165943310e-05,6.088064534355696076e-05,1.018896455919669975e-04,2.477698845032034398e-05,3.654443779741392307e-05,8.508515355214276473e-05,5.646185775479114872e-06,4.195023927582076532e-05,1.588402609970916593e-04,2.647311055191231940e-05,1.389946028403859861e-04,4.732078902918405186e-05,2.536030334413769574e-05,3.786533769821364201e-05,1.829663659105304686e-05,3.300324059362212155e-05,7.925520694096432320e-05,3.474679415986848451e-05,1.434312676409334663e-04,3.432051110488460133e-05,5.627533337261225667e-05,1.322168889906854237e-05,3.202902792337184346e-04,2.691244569571515683e-04
2.425492456806767826e-04,5.658591318996408450e-05,6.111277557303599023e-05,1.981360264681383178e-05,5.017220144531310799e-05,2.955826546066963126e-05,6.014572101405466176e-05,4.593279679673458599e-04,2.429522403355646693e-05,1.314117357910946169e-04,4.492948515754256115e-04,7.379945344006367072e-05,1.128172402117500416e-04,9.733934272397408959e-05,2.568015613281188098e-05,6.831931938393708405e-05,1.086385944415257194e-04,1.172233788075633054e-04,4.901645467889467262e-05,1.928351904686829163e-03,4.126190657933815405e-05,4.785876306315115197e-04,1.423351624346339927e-04,5.145843809557151257e-05,2.850029161933875208e-05,5.200368252386102684e-05,1.395299831664919262e-05,2.762246892976482466e-04,2.484621211112458361e-04
5.226355192942158364e-04,3.177364332368452110e-04,5.793051285472849559e-05,7.437507867465105492e-05,9.994951352019939561e-01,8.796083175709167327e-05,2.971947589125054578e-04,3.995394048634366376e-04,9.236728855291815058e-05,7.936131091032877982e-04,9.999999999519253446e-01,5.239314130561638935e-05,4.092730227485429952e-04,3.781468305806497707e-04,8.719100457327200388e-05,4.212915422350818834e-04,1.281409619739930607e-04,8.172232103200643754e-04,1.276169716934858660e-04,1.886957382267596788e-03,1.386626449168697802e-04,5.195138678844971091e-04,1.496766134860358247e-04,1.078863757760787278e-04,1.385045688781248784e-04,1.618914152344003566e-04,4.258286879318288283e-05,2.319996761620657551e-03,2.513293223177837966e-03
2.041293612435329460e-03,1.151182898814891165e-03,2.463245185819256332e-04,2.981475023456845439e-04,6.807498250861565396e-04,9.999957253951323732e-01,1.107389427421743254e-03,9.814763971588463115e-03,7.079502152105098369e-04,1.000000000000000000e+00,9.999998618418444174e-01,6.040065669518469372e-04,1.078057724812516317e-03,9.797346586844575718e-04,3.659027144308704552e-04,1.000000000000000000e+00,1.000000000000000000e+00,9.999891941841215770e-01,2.483114016628879504e-03,9.999999999915665239e-01,5.114370267350011080e-03,1.137753754987928974e-03,9.994999457405959742e-01,6.710839958869355788e-04,1.134709142102001628e-03,7.191393977400272614e-04,1.585312227352714308e-03,9.999999938057316795e-01,2.269142169955969037e-03
3.243743242774651181e-04,1.671370279802862830e-04,1.892584717563763099e-05,1.978934967620136492e-05,4.700458219651065914e-05,4.451164227905588276e-05,7.835703858393835357e-05,9.890373751710283422e-05,3.723947564581866441e-05,1.104082979929583378e-03,1.166583672389315133e-03,5.985729110294065341e-06,4.025519159562589351e-05,1.788111391807977119e-04,3.520760557985568777e-05,6.598943968985363970e-05,3.820950393206548932e-05,2.964228264152961832e-05,3.691027453844018970e-05,1.536748990238392598e-05,1.019419045981673064e-04,1.283450141793910650e-04,6.489014533203188776e-05,3.139782304525130108e-05,3.286086650436424657e-05,6.062895091759172854e-05,1.963932829377259165e-05,3.762921515996999378e-04,3.093323441959459951e-04
6.948016897273013052e-04,9.925890963803478684e-01,8.110138080860787059e-04,1.103947914398019603e-04,2.559608753786693004e-04,1.219985908147623138e-04,3.127909816529099440e-03,4.571164619787448425e-04,1.069557593933256152e-03,1.515861364157159851e-04,1.000000000000000000e+00,6.958861859071348993e-04,3.264425926269234543e-03,1.718621024635983395e-03,1.370508871734584574e-03,4.432825933140219113e-04,4.118039781979328934e-03,1.806773713438769233e-03,5.441087782234856150e-04,9.993539730174479940e-01,1.473437630497290087e-04,6.445742805103227323e-04,2.810152195865493210e-04,1.700651790270917138e-04,2.179930943974051061e-04,1.761022217192330852e-03,6.247331009299966840e-05,3.487716471449827608e-03,3.886659322030273749e-03
4.767493172277330131e-04,1.237531249023942736e-04,5.996363556853078971e-05,7.761750465843803026e-05,1.526854063715227825e-04,1.536877590101344820e-04,2.501988567161904809e-04,7.234839639305245098e-04,7.731337874330362957e-05,9.999991820286817656e-01,2.484882647081185399e-04,1.888456970713261901e-05,1.331464096576183496e-04,2.166325765648902005e-04,1.273748107902101482e-04,9.999999942363235750e-01,1.285926240803004497e-04,2.251948165677261822e-04,1.191938060723584742e-04,1.302078460196849944e-04,2.707201165586253918e-04,2.772752445505603618e-04,1.432378119614060945e-04,1.886577804367744571e-04,9.795230787497100067e-05,1.626589512977160703e-04,4.743098529866210215e-05,5.473953440308396232e-04,4.918685317005645589e-04
1.569481724688455036e-03,1.000000000000000000e+00,2.072685406965496893e-04,1.320944827168560104e-03,1.566728660576894704e-03,2.904295493283786962e-03,1.000000000000000000e+00,1.329984942932388404e-03,5.030828029801949963e-04,4.533888468831963185e-04,1.000000000000000000e+00,5.933073251550283938e-04,1.054917692894646875e-03,1.046312258287590080e-03,9.999999999999992228e-01,1.000000000000000000e+00,1.070612623265752026e-03,1.416414521849486130e-01,4.895850265135886972e-04,1.000000000000000000e+00,8.809420570177413411e-04,9.999999955960697795e-01,4.425374177387606379e-04,4.873470768451995910e-04,4.863640929358408610e-04,1.316882735959059442e-03,3.784642636156798092e-04,9.999999999991353583e-01,1.901496569313202616e-03
1.178568309609077805e-04,4.294516553105912510e-05,2.262755761036093954e-05,3.312430966933065460e-05,4.805758512873374555e-05,3.204597992007224630e-05,5.501868624334733851e-05,1.036717040685884283e-04,2.451076193877771412e-05,3.707444200281204117e-05,5.677794325079414483e-05,9.220585113657894688e-06,1.007680693991759758e-04,1.225198971710006555e-04,2.554345041452651675e-05,1.113868458217048244e-04,5.588420960674229785e-05,2.424343263836673971e-05,4.499264800059213511e-05,2.046549394894536293e-05,3.278958448428918160e-05,8.273154664889541168e-05,4.214401295935869232e-05,4.407998100073477684e-05,2.805008048477732817e-05,5.779699069776450012e-05,2.031295044243331809e-05,1.895412202269097270e-04,1.612515376983917844e-04
1.421698426968513599e-03,6.291776317313156662e-04,2.728931199772945560e-04,9.999992880124592975e-01,9.999999999999383826e-01,4.092832682505742376e-04,6.706815605877641546e-04,3.848039707816130507e-03,1.437411571118085750e-03,1.106218965011805883e-03,9.999999999974534814e-01,2.165314290337895379e-04,6.075397285560654725e-03,2.965837819307186578e-03,3.955024016460073014e-04,1.501245540806301661e-03,6.922223329489175011e-04,2.263324850436871510e-02,2.260643150707614037e-03,1.000000000000000000e+00,5.049871125533426583e-04,9.999998852162326202e-01,7.732183494466253861e-04,9.998934352753152677e-01,1.015967048291194046e-02,6.259440539163449359e-04,9.999968683291577953e-01,9.999976734432505232e-01,1.895104805156525322e-03
2.448850738503076754e-04,8.390685086264339633e-05,1.243220051102835410e-04,4.432832874978158145e-05,1.398889524173292339e-04,1.058101409146123677e-04,1.541872480109489287e-04,7.369365501912055220e-04,6.550416916058896693e-05,9.995477566683204085e-01,2.986730425295557284e-04,5.309727244097986785e-05,8.585107370127919874e-05,1.502786326875815790e-04,5.321063329752145980e-05,2.738780419513309194e-03,9.262309358979088950e-05,1.028162783769490687e-04,1.571475948706211375e-04,6.874892225770167170e-05,6.911889247869721221e-05,1.720446823684341044e-04,1.272447478384202215e-04,1.058025113980197169e-04,1.190262831656136193e-04,1.190902250452271637e-04,2.697598226902506846e-05,1.387051503865605094e-03,1.291297966464595047e-03
1.640479371264847396e-04,5.820952689755164909e-05,5.369875753326815615e-05,1.953908937639001065e-05,4.682139361038909202e-05,3.155930562553436168e-05,7.401069549644848273e-05,1.770625023090756746e-04,4.579012845566077477e-05,4.589919409050352512e-05,7.021061014488733933e-05,7.109228632253876256e-06,3.936225939307396251e-05,7.201004847312003220e-05,3.581024485460871352e-05,1.199272497567343697e-04,4.688279875675835666e-05,1.982999995233639850e-04,4.681280748824778103e-05,3.950254033418222556e-05,3.541768001568531887e-05,2.216852110942254899e-04,2.319719741358874118e-04,3.127167975858657667e-05,4.649839360411035176e-05,5.143898914938032827e-05,1.294438611966749779e-05,3.475295511408245603e-04,3.023405565749744312e-04
1.504519173254190080e-04,7.075144286863855865e-05,1.644191705537510325e-05,2.654308532564364175e-05,4.718411781494578162e-05,2.725520943968977238e-05,7.691070791444347605e-05,3.059868387684461992e-04,2.650827508868995683e-05,3.926248989362553492e-05,1.469589248236914084e-04,8.653770264838391276e-06,3.985718753160880741e-05,6.644543677332222687e-05,3.553784360780381390e-05,1.177759551008128810e-04,1.044716436162889501e-04,2.387619688815620296e-05,3.680184548168796596e-05,1.543082541732504541e-05,3.464680259199443766e-05,9.218895998524417618e-05,3.528775158812666495e-05,3.278275438814694064e-05,3.795869409009517093e-05,6.910491699654057126e-05,1.289333357412711836e-05,1.818819900196768638e-04,1.554472295933967754e-04
1.157797088291564666e-04,2.047513280597752598e-04,1.646552950154704894e-05,2.138386772598948617e-05,4.703635796862503998e-05,2.726296933314671981e-05,5.950945044644941626e-05,1.310867490000530450e-04,2.882818479395595775e-05,6.529619176596025470e-05,1.599011172760806917e-04,5.839887676278628481e-06,3.910732866625738743e-05,7.810671932490481737e-05,2.837153197672980795e-05,6.745464954195888325e-05,8.615298838967311008e-05,3.359958155121692665e-05,4.265871401939764097e-05,1.041583181127261713e-04,5.330363760782675373e-05,7.984969720636511095e-05,4.456441703218753280e-05,3.429992389563965810e-05,4.216780703234214266e-05,6.165109866737506145e-05,1.322463655883181540e-05,4.413701552032440936e-04,3.695508051399886535e-04
1.477490516521406244e-04,4.273262862082974399e-05,1.619046791050639451e-05,1.991241422911074445e-05,5.602110921759962943e-05,2.760706547409780121e-05,5.388659277225726305e-05,9.803139200125798901e-05,2.338120774804378611e-05,3.920207895693102873e-05,5.163707160347994775e-05,5.914506133199557562e-06,4.326262452204290604e-05,1.091544749929044845e-04,4.673173139887273100e-05,6.572004024971207932e-05,5.801675289526367270e-05,2.699251674874989150e-05,3.807250583600720625e-05,1.657779879881045721e-05,3.248652579787153765e-05,1.292775661460418741e-04,3.883390900679938989e-05,3.381458798649026524e-05,3.587068787556895166e-05,5.519211242674447807e-05,1.417990757595276004e-05,2.109831471931579536e-04,1.827372004846111535e-04
1.199934333426646638e-04,3.757466196946075628e-05,1.617812578598950050e-05,2.151938306672728657e-05,5.477921148026449188e-05,2.851763831866160792e-05,5.897556546764541553e-05,1.100519284756261564e-04,2.321250025345893776e-05,3.440189397001011781e-05,5.067020342926085763e-05,5.862213377783136272e-06,3.946345837719154138e-05,6.840997043497997550e-05,2.599290714258551031e-05,7.729602013523061382e-05,4.678333981458682487e-05,2.387937879651289726e-05,3.705089723174522577e-05,1.608177490054926267e-05,3.552309054739857065e-05,9.397220264816710084e-05,3.301238261527014359e-05,3.123652068544409199e-05,2.876009036408734299e-05,5.178732729932887210e-05,1.316065760381135136e-05,1.824750078467889775e-04,1.600259483318399497e-04
1.204121890662302401e-04,3.746884491970920404e-05,1.674174260262823534e-05,1.954105108761330109e-05,4.984836807989796275e-05,2.893907858440691449e-05,5.573899310882842985e-05,9.834425172224094407e-05,2.378254313708115151e-05,3.496050513137362981e-05,5.026011805229355024e-05,5.617581480073151416e-06,3.955676843820254052e-05,6.643726482197745843e-05,2.564178939825213603e-05,6.586718242784920564e-05,3.807360095678781822e-05,2.493244268334678489e-05,3.802362762585146229e-05,1.611094034994676761e-05,3.190046184232344804e-05,8.067721268686554262e-05,3.267057687399841688e-05,3.373258541679249081e-05,3.020933271340063488e-05,5.044474076091805292e-05,1.292563507629067475e-05,1.697881490459595289e-04,1.468424807973199272e-04
2.475792201484537159e-04,1.157807372412383737e-04,3.881459876606649140e-05,4.967293458982712011e-05,9.846824256519455254e-01,8.145027654033507958e-05,1.498304001250603840e-04,2.341211306595063029e-04,4.920153627515274226e-05,7.295243160585407251e-05,1.386370166213683113e-04,1.610845980071393092e-05,8.441932946165512069e-05,5.360880754681105961e-04,6.153028454315602068e-05,1.466567839103212587e-04,6.302384921803486474e-04,7.236926603233245932e-05,7.650935187904477769e-05,3.314489213479112424e-05,6.600597879945717785e-05,1.996524611266191265e-03,1.221626889272047671e-04,6.765137677620025256e-05,6.473217245402721712e-05,1.735649651627777369e-04,2.796818105970275714e-05,3.519707193465947213e-04,3.057088584669676729e-04
1.150209997290941796e-04,4.838155129524133351e-05,2.824079340521349084e-05,2.033956879382099582e-05,5.988409786228125802e-05,3.705842201249666092e-05,5.498892047578648990e-05,1.267984938437124391e-04,2.349780547169111428e-05,4.246507103492497265e-05,3.371747193238610360e-04,5.674243673388519775e-06,4.500811903592049100e-05,6.994579572945767607e-05,2.553421013004311603e-05,6.615609568955810576e-05,4.571146676295573659e-05,2.706291629502198393e-05,5.727135839267934506e-05,1.538436250898074343e-05,3.353528308790488692e-05,3.032454988065917353e-04,1.279555093047933978e-04,4.317198489673594163e-05,3.061530538982921279e-05,5.030898353976461949e-05,1.831199581908892358e-05,2.209056624722250534e-04,1.954509717490511339e-04
1.161408269556692482e-04,3.838191117792318319e-05,2.191336804037495885e-05,3.208919704030214896e-05,7.929746630772226330e-05,3.892671345413525446e-05,1.143265118558223377e-04,1.222610038108398278e-04,2.382831914878527640e-05,3.626331773991597023e-05,6.191177510532689765e-05,6.544564984779553241e-06,4.097750614786501864e-05,6.668137387085957179e-05,2.725864314475010867e-05,1.147523809383534408e-04,4.749497351623116649e-05,2.393128469659704162e-05,5.268370724515895930e-05,1.657375049408346982e-05,3.416593568886186363e-05,7.964996291060420731e-05,3.528414954150671024e-05,3.786513241224547909e-05,2.841003327761918300e-05,6.245378883750496717e-05,1.848096116846418541e-05,2.210876433016552918e-04,2.031935521312999129e-04
1.240642079263610891e-04,3.704928370987947982e-05,4.190982086484461815e-05,1.971062877162286831e-05,5.044110414979639253e-05,2.914385120214986087e-05,6.017741340659352758e-05,1.058557470747394823e-04,2.399373539584535338e-05,3.508008065572512332e-05,5.022196856060573433e-05,5.613887147562629577e-06,3.892511830828757546e-05,6.978761908103358995e-05,2.568064274251486608e-05,1.139017021036141858e-04,3.834245488940414592e-05,3.461998062493895948e-05,3.769209194520559039e-05,3.584693714255412562e-05,4.484924274535807251e-05,1.008860313041851244e-04,3.684047102345026442e-05,3.146612273058625969e-05,4.227244534651699280e-05,5.379644912372861609e-05,1.549241286638756244e-05,2.178132133189453765e-04,1.959564866595010064e-04
1.511751728866880134e-04,3.769227249269294463e-05,1.726039911392431752e-05,3.757970768558901081e-05,5.024399446454287253e-05,4.797269601932594915e-05,7.079899548455041919e-05,1.024540171577427070e-04,2.319612017333635249e-05,3.398511269453629360e-05,8.408823332024140823e-05,9.004188815678372480e-06,5.649268664456045185e-05,6.738090693593186756e-05,2.589196408548423569e-05,1.100260563744446022e-04,4.493473128913820670e-05,2.639839644978904729e-05,3.921362153770146586e-05,1.680710455677646536e-05,5.161144998618316670e-05,9.473659474928521691e-05,3.285319357184025716e-05,3.139548611177409796e-05,2.808689277232871232e-05,5.084880784295635987e-05,2.555789158111128359e-05,2.559684243427526405e-04,2.267944006888013091e-04
5.767268240550393280e-04,4.638754086997007639e-05,2.479474391877987280e-05,3.779628151153991930e-04,2.488202497951087170e-04,3.720194477051025003e-05,7.229453815986950098e-05,2.418868968335092249e-04,5.598530520778244828e-05,3.422469802579259946e-05,5.406059667099022512e-05,1.286933426150642009e-05,8.675598547693070986e-05,6.842890873574090200e-05,2.575085738646899411e-05,6.994659908872518609e-05,4.399615928325838703e-05,2.423733719327041160e-05,4.786506861405231619e-05,3.107431246190618988e-05,3.118812754190215374e-04,9.472713110803817954e-05,3.315568043813644898e-05,5.248002039589851075e-05,2.938313337455513701e-05,6.645826376520193356e-05,6.147695886243539388e-05,1.903357363454385347e-04,1.702973320876482327e-04
